,Station,Year,month,Element,Max,Min,Mean,Days
0,USC00110338,1893,1,TMIN,-3.3,-31.1,-19.2,31
1,USC00110338,1893,2,TMIN,0.6,-26.1,-11.7,27
2,USC00110338,1893,3,TMIN,3.3,-13.3,-4.6,31
3,USC00110338,1893,4,TMIN,12.2,-5.6,2.2,30
4,USC00110338,1893,5,TMIN,14.4,-0.6,5.7,31
5,USC00110338,1893,6,TMIN,19.4,6.7,14.3,30
6,USC00110338,1893,7,TMIN,20.6,12.8,16.2,31
7,USC00110338,1893,8,TMIN,19.4,3.9,12.8,30
8,USC00110338,1893,9,TMIN,20.6,-2.8,10.5,30
9,USC00110338,1893,10,TMIN,13.3,-9.4,3.3,31
10,USC00110338,1895,8,TMIN,20.0,7.2,14.3,31
11,USC00110338,1895,12,TMIN,4.4,-21.1,-5.2,31
12,USC00110338,1896,1,TMIN,1.1,-22.2,-6.2,31
13,USC00110338,1896,2,TMIN,2.2,-25.6,-7.7,23
14,USC00110338,1896,3,TMIN,4.4,-16.7,-4.6,30
15,USC00110338,1896,4,TMIN,17.8,-6.7,7.0,30
16,USC00110338,1896,5,TMIN,18.9,4.4,12.8,31
17,USC00110338,1896,6,TMIN,21.1,5.6,14.5,30
18,USC00110338,1896,7,TMIN,24.4,7.8,16.6,31
19,USC00110338,1896,8,TMIN,24.4,5.6,16.7,29
20,USC00110338,1896,9,TMIN,18.9,0.0,10.2,30
21,USC00110338,1896,10,TMIN,13.3,-4.4,2.5,30
22,USC00110338,1896,11,TMIN,13.3,-15.6,-1.1,30
23,USC00110338,1896,12,TMIN,4.4,-16.7,-4.1,31
24,USC00110338,1897,1,TMIN,12.2,-30.0,-9.0,31
25,USC00110338,1897,2,TMIN,0.0,-20.0,-5.3,28
26,USC00110338,1897,3,TMIN,7.8,-11.1,-3.0,31
27,USC00110338,1897,4,TMIN,14.4,-7.8,3.8,30
28,USC00110338,1897,5,TMIN,16.7,-0.6,6.3,31
29,USC00110338,1897,6,TMIN,22.2,4.4,13.1,30
30,USC00110338,1897,7,TMIN,23.9,10.0,17.4,31
31,USC00110338,1897,8,TMIN,20.6,5.6,14.0,31
32,USC00110338,1897,9,TMIN,20.6,2.2,12.6,30
33,USC00110338,1897,10,TMIN,20.6,-1.7,6.9,31
34,USC00110338,1897,11,TMIN,10.6,-14.4,-1.0,30
35,USC00110338,1897,12,TMIN,7.2,-22.8,-9.4,31
36,USC00110338,1898,1,TMIN,4.4,-16.7,-7.2,31
37,USC00110338,1898,2,TMIN,2.8,-23.3,-7.6,28
38,USC00110338,1898,3,TMIN,12.2,-10.0,-0.5,31
39,USC00110338,1898,4,TMIN,10.0,-6.1,2.4,30
40,USC00110338,1898,5,TMIN,17.2,2.2,8.9,31
41,USC00110338,1898,6,TMIN,20.0,7.8,15.1,30
42,USC00110338,1898,7,TMIN,22.2,8.9,16.5,31
43,USC00110338,1898,8,TMIN,22.2,10.0,15.8,31
44,USC00110338,1898,9,TMIN,21.1,5.0,13.9,30
45,USC00110338,1898,10,TMIN,18.3,-5.0,5.9,31
46,USC00110338,1898,11,TMIN,11.1,-18.9,-3.4,30
47,USC00110338,1898,12,TMIN,0.6,-19.4,-9.4,31
48,USC00110338,1899,1,TMIN,2.2,-26.1,-10.1,31
49,USC00110338,1899,2,TMIN,0.6,-30.0,-13.5,28
50,USC00110338,1899,3,TMIN,7.8,-17.8,-5.6,31
51,USC00110338,1899,4,TMIN,15.6,-9.4,4.5,30
52,USC00110338,1899,5,TMIN,18.9,4.4,10.2,31
53,USC00110338,1899,6,TMIN,22.2,7.8,15.6,30
54,USC00110338,1899,7,TMIN,21.1,8.9,16.8,31
55,USC00110338,1899,8,TMIN,20.6,12.2,16.9,31
56,USC00110338,1899,9,TMIN,21.7,-4.4,11.0,30
57,USC00110338,1899,10,TMIN,16.7,-1.7,7.6,31
58,USC00110338,1899,11,TMIN,10.0,-4.4,1.5,30
59,USC00110338,1899,12,TMIN,7.2,-20.0,-7.6,31
60,USC00110338,1900,1,TMIN,1.7,-21.7,-6.7,31
61,USC00110338,1900,2,TMIN,0.0,-23.3,-13.0,28
62,USC00110338,1900,3,TMIN,0.6,-18.3,-5.7,31
63,USC00110338,1900,4,TMIN,13.3,-3.3,3.8,30
64,USC00110338,1900,5,TMIN,17.8,0.0,9.8,31
65,USC00110338,1900,6,TMIN,20.6,6.1,13.5,30
66,USC00110338,1900,7,TMIN,22.2,8.3,15.6,31
67,USC00110338,1900,8,TMIN,22.2,15.6,18.4,31
68,USC00110338,1900,9,TMIN,21.7,2.2,12.7,30
69,USC00110338,1900,10,TMIN,18.9,-0.6,8.9,31
70,USC00110338,1900,12,TMIN,1.7,-15.6,-6.1,19
71,USC00110338,1901,1,TMIN,0.0,-23.3,-9.0,31
72,USC00110338,1901,2,TMIN,-3.9,-25.6,-15.8,28
73,USC00110338,1901,3,TMIN,6.7,-16.1,-3.3,31
74,USC00110338,1901,4,TMIN,10.6,-3.3,2.2,30
75,USC00110338,1901,5,TMIN,13.9,1.7,7.9,31
76,USC00110338,1901,6,TMIN,21.1,2.8,14.5,30
77,USC00110338,1901,7,TMIN,23.3,8.3,18.5,31
78,USC00110338,1901,8,TMIN,20.0,10.0,15.7,31
79,USC00110338,1901,9,TMIN,16.1,-0.6,10.5,30
80,USC00110338,1901,10,TMIN,13.9,-2.8,4.8,31
81,USC00110338,1901,11,TMIN,7.8,-10.6,-4.1,30
82,USC00110338,1901,12,TMIN,1.1,-26.7,-9.0,31
83,USC00110338,1902,1,TMIN,-1.7,-27.2,-10.1,31
84,USC00110338,1902,2,TMIN,1.7,-24.4,-13.8,28
85,USC00110338,1902,3,TMIN,11.7,-16.1,-0.7,31
86,USC00110338,1902,4,TMIN,11.1,-5.6,1.1,30
87,USC00110338,1902,5,TMIN,18.9,2.2,10.4,31
88,USC00110338,1902,6,TMIN,20.6,5.6,13.3,30
89,USC00110338,1902,7,TMIN,26.1,6.7,17.3,31
90,USC00110338,1902,8,TMIN,21.1,7.2,14.4,31
91,USC00110338,1902,9,TMIN,17.8,0.6,9.7,30
92,USC00110338,1902,10,TMIN,14.4,-1.1,6.1,31
93,USC00110338,1902,11,TMIN,16.7,-6.7,3.4,30
94,USC00110338,1902,12,TMIN,1.7,-21.1,-7.8,31
95,USC00110338,1903,1,TMIN,1.7,-22.2,-9.3,31
96,USC00110338,1903,2,TMIN,2.8,-25.6,-9.8,28
97,USC00110338,1903,3,TMIN,13.9,-11.1,-0.2,31
98,USC00110338,1903,4,TMIN,12.8,-7.8,3.2,30
99,USC00110338,1903,5,TMIN,18.9,-2.8,9.9,31
100,USC00110338,1903,6,TMIN,18.3,3.3,10.6,30
101,USC00110338,1903,7,TMIN,22.2,10.0,15.9,31
102,USC00110338,1903,8,TMIN,21.1,8.3,14.7,31
103,USC00110338,1903,9,TMIN,18.9,0.6,10.3,30
104,USC00110338,1903,10,TMIN,16.1,-5.6,4.4,31
105,USC00110338,1903,11,TMIN,9.4,-15.0,-3.3,30
106,USC00110338,1903,12,TMIN,0.6,-28.9,-13.6,31
107,USC00110338,1904,1,TMIN,-0.6,-28.9,-14.2,31
108,USC00110338,1904,2,TMIN,3.3,-24.4,-13.7,29
109,USC00110338,1904,3,TMIN,6.1,-11.1,-2.6,31
110,USC00110338,1904,4,TMIN,8.9,-6.7,-0.1,30
111,USC00110338,1904,5,TMIN,15.6,-1.1,8.2,31
112,USC00110338,1904,6,TMIN,22.2,5.0,12.4,30
113,USC00110338,1904,7,TMIN,21.1,6.1,14.7,31
114,USC00110338,1904,8,TMIN,18.9,6.7,12.4,31
115,USC00110338,1904,9,TMIN,18.9,1.7,11.4,30
116,USC00110338,1904,10,TMIN,17.2,-3.9,4.8,31
117,USC00110338,1904,11,TMIN,5.0,-8.9,-1.5,30
118,USC00110338,1904,12,TMIN,2.8,-20.6,-8.8,31
119,USC00110338,1905,1,TMIN,1.7,-23.3,-12.6,31
120,USC00110338,1905,2,TMIN,0.6,-31.7,-14.3,28
121,USC00110338,1905,3,TMIN,11.1,-10.6,-0.7,31
122,USC00110338,1905,4,TMIN,12.2,-3.9,2.5,30
123,USC00110338,1905,5,TMIN,17.8,1.1,8.6,31
124,USC00110338,1905,6,TMIN,20.0,6.1,13.2,30
125,USC00110338,1905,7,TMIN,22.2,8.9,15.3,31
126,USC00110338,1905,8,TMIN,20.6,11.1,15.8,31
127,USC00110338,1905,9,TMIN,17.8,5.0,11.8,30
128,USC00110338,1905,10,TMIN,13.9,-5.0,3.5,31
129,USC00110338,1905,11,TMIN,2.8,-12.8,-2.5,30
130,USC00110338,1905,12,TMIN,1.1,-18.3,-6.4,31
131,USC00110338,1906,1,TMIN,1.1,-15.6,-6.1,31
132,USC00110338,1906,2,TMIN,3.3,-17.8,-8.6,28
133,USC00110338,1906,3,TMIN,2.8,-15.6,-5.5,31
134,USC00110338,1906,4,TMIN,11.7,-4.4,3.5,30
135,USC00110338,1906,5,TMIN,16.7,-1.1,8.5,31
136,USC00110338,1906,6,TMIN,21.1,6.1,12.8,30
137,USC00110338,1906,7,TMIN,18.9,9.4,14.1,31
138,USC00110338,1906,8,TMIN,21.1,7.8,17.0,31
139,USC00110338,1906,9,TMIN,18.3,7.2,12.8,30
140,USC00110338,1906,10,TMIN,14.4,-4.4,5.6,31
141,USC00110338,1906,11,TMIN,8.9,-7.2,-1.1,30
142,USC00110338,1906,12,TMIN,1.7,-15.0,-5.7,31
143,USC00110338,1907,1,TMIN,0.0,-20.6,-8.9,31
144,USC00110338,1907,2,TMIN,0.6,-25.6,-9.3,28
145,USC00110338,1907,3,TMIN,13.9,-6.7,0.3,31
146,USC00110338,1907,4,TMIN,7.8,-7.8,-0.9,30
147,USC00110338,1907,5,TMIN,17.2,-2.8,4.9,31
148,USC00110338,1907,6,TMIN,19.4,6.1,12.4,30
149,USC00110338,1907,7,TMIN,21.7,4.4,16.3,31
150,USC00110338,1907,8,TMIN,18.3,7.2,14.2,31
151,USC00110338,1907,9,TMIN,18.9,0.6,11.0,30
152,USC00110338,1907,10,TMIN,16.7,-3.9,3.0,31
153,USC00110338,1907,11,TMIN,7.2,-10.6,-3.1,30
154,USC00110338,1907,12,TMIN,3.9,-12.8,-5.5,31
155,USC00110338,1908,1,TMIN,1.1,-20.6,-8.6,31
156,USC00110338,1908,2,TMIN,2.8,-23.3,-8.6,29
157,USC00110338,1908,3,TMIN,4.4,-7.8,-1.3,31
158,USC00110338,1908,4,TMIN,13.9,-5.0,3.5,30
159,USC00110338,1908,5,TMIN,18.3,-2.2,9.7,31
160,USC00110338,1908,6,TMIN,22.8,2.8,13.5,30
161,USC00110338,1908,7,TMIN,21.7,8.3,16.2,31
162,USC00110338,1908,8,TMIN,20.0,6.7,13.7,31
163,USC00110338,1908,9,TMIN,18.3,-1.1,11.9,30
164,USC00110338,1908,10,TMIN,13.3,-6.7,4.4,31
165,USC00110338,1908,11,TMIN,11.1,-11.1,-2.2,30
166,USC00110338,1908,12,TMIN,1.7,-20.6,-7.5,31
167,USC00110338,1909,1,TMIN,9.4,-24.4,-7.8,31
168,USC00110338,1909,2,TMIN,5.0,-16.1,-6.0,28
169,USC00110338,1909,3,TMIN,1.7,-13.3,-2.9,31
170,USC00110338,1909,4,TMIN,10.6,-7.2,2.0,30
171,USC00110338,1909,5,TMIN,15.6,-1.7,7.2,31
172,USC00110338,1909,6,TMIN,20.0,3.9,13.4,30
173,USC00110338,1909,7,TMIN,22.2,7.2,14.8,31
174,USC00110338,1909,8,TMIN,21.7,6.1,16.4,31
175,USC00110338,1909,9,TMIN,19.4,1.1,10.1,30
176,USC00110338,1909,10,TMIN,12.2,-6.7,1.9,31
177,USC00110338,1909,11,TMIN,16.7,-6.7,2.8,30
178,USC00110338,1909,12,TMIN,7.2,-26.7,-12.4,31
179,USC00110338,1910,1,TMIN,-0.6,-27.2,-10.2,31
180,USC00110338,1910,2,TMIN,0.6,-23.9,-11.0,28
181,USC00110338,1910,3,TMIN,12.8,-8.9,1.0,31
182,USC00110338,1910,4,TMIN,13.9,-8.3,3.2,30
183,USC00110338,1910,5,TMIN,14.4,-1.7,5.9,31
184,USC00110338,1910,6,TMIN,18.9,2.8,11.9,30
185,USC00110338,1910,7,TMIN,23.3,10.6,16.5,31
186,USC00110338,1910,8,TMIN,22.8,6.1,15.0,31
187,USC00110338,1910,9,TMIN,20.0,2.8,11.2,30
188,USC00110338,1910,10,TMIN,16.7,-8.3,5.7,31
189,USC00110338,1910,11,TMIN,3.9,-8.3,-4.0,30
190,USC00110338,1910,12,TMIN,-1.1,-20.0,-9.6,31
191,USC00110338,1911,1,TMIN,2.8,-20.6,-8.7,31
192,USC00110338,1911,2,TMIN,2.8,-18.9,-5.2,28
193,USC00110338,1911,3,TMIN,7.8,-13.3,-3.2,31
194,USC00110338,1911,4,TMIN,11.7,-5.6,2.6,30
195,USC00110338,1911,5,TMIN,24.4,-2.2,10.9,31
196,USC00110338,1911,6,TMIN,21.1,8.3,15.1,30
197,USC00110338,1911,7,TMIN,22.2,6.7,15.6,31
198,USC00110338,1911,8,TMIN,20.0,8.3,14.5,31
199,USC00110338,1911,9,TMIN,18.9,6.1,12.8,30
200,USC00110338,1911,10,TMIN,12.8,-3.9,5.0,31
201,USC00110338,1911,11,TMIN,10.6,-13.3,-3.8,30
202,USC00110338,1911,12,TMIN,7.8,-16.7,-4.5,31
203,USC00110338,1912,1,TMIN,-3.9,-28.9,-17.0,31
204,USC00110338,1912,2,TMIN,0.6,-25.0,-11.1,29
205,USC00110338,1912,3,TMIN,-1.1,-18.9,-8.3,31
206,USC00110338,1912,4,TMIN,11.7,-3.9,3.2,30
207,USC00110338,1912,5,TMIN,17.8,1.1,9.0,31
208,USC00110338,1912,6,TMIN,18.9,3.3,11.6,30
209,USC00110338,1912,7,TMIN,23.9,10.0,16.5,31
210,USC00110338,1912,8,TMIN,22.8,6.7,14.9,31
211,USC00110338,1912,9,TMIN,21.7,-0.6,12.4,30
212,USC00110338,1912,10,TMIN,11.7,-2.8,4.3,31
213,USC00110338,1912,11,TMIN,11.7,-9.4,-0.7,30
214,USC00110338,1912,12,TMIN,4.4,-17.8,-4.9,29
215,USC00110338,1913,2,TMIN,1.7,-19.4,-10.3,28
216,USC00110338,1913,3,TMIN,5.0,-21.7,-5.2,31
217,USC00110338,1913,4,TMIN,14.4,-3.3,2.7,30
218,USC00110338,1913,5,TMIN,16.1,0.0,8.5,31
219,USC00110338,1913,6,TMIN,22.8,2.8,13.5,30
220,USC00110338,1913,7,TMIN,22.8,8.3,16.5,31
221,USC00110338,1913,8,TMIN,25.0,9.4,16.2,31
222,USC00110338,1913,9,TMIN,18.3,-0.6,10.5,30
223,USC00110338,1913,10,TMIN,16.1,-5.6,5.2,31
224,USC00110338,1913,11,TMIN,14.4,-9.4,2.6,30
225,USC00110338,1913,12,TMIN,10.0,-10.0,-2.4,31
226,USC00110338,1914,1,TMIN,1.7,-15.6,-4.5,31
227,USC00110338,1914,2,TMIN,-1.7,-26.7,-13.9,28
228,USC00110338,1914,3,TMIN,7.8,-13.9,-3.6,31
229,USC00110338,1914,4,TMIN,17.8,-7.8,3.5,30
230,USC00110338,1914,5,TMIN,20.6,0.0,9.5,31
231,USC00110338,1914,6,TMIN,20.6,4.4,13.6,30
232,USC00110338,1914,7,TMIN,22.2,11.1,16.1,31
233,USC00110338,1914,8,TMIN,20.6,9.4,15.0,31
234,USC00110338,1914,9,TMIN,20.0,2.2,11.2,30
235,USC00110338,1914,10,TMIN,16.7,-7.2,7.0,31
236,USC00110338,1914,11,TMIN,10.6,-15.0,-1.2,30
237,USC00110338,1914,12,TMIN,8.9,-31.7,-10.9,31
238,USC00110338,1915,1,TMIN,1.1,-28.3,-12.7,31
239,USC00110338,1915,2,TMIN,3.9,-12.8,-3.2,28
240,USC00110338,1915,3,TMIN,0.6,-9.4,-4.3,31
241,USC00110338,1915,4,TMIN,15.6,-5.6,6.3,30
242,USC00110338,1915,5,TMIN,12.8,1.1,6.8,31
243,USC00110338,1915,6,TMIN,18.3,3.9,11.6,30
244,USC00110338,1915,7,TMIN,20.6,7.2,14.7,31
245,USC00110338,1915,8,TMIN,19.4,2.8,12.8,31
246,USC00110338,1915,9,TMIN,19.4,2.8,12.3,30
247,USC00110338,1915,10,TMIN,13.3,-3.3,5.2,31
248,USC00110338,1915,11,TMIN,9.4,-9.4,-0.2,30
249,USC00110338,1915,12,TMIN,-1.7,-20.0,-7.4,31
250,USC00110338,1916,1,TMIN,8.3,-23.9,-8.1,31
251,USC00110338,1916,2,TMIN,-1.1,-22.2,-10.2,29
252,USC00110338,1916,3,TMIN,8.3,-15.0,-5.1,31
253,USC00110338,1916,4,TMIN,12.8,-5.0,2.6,30
254,USC00110338,1916,5,TMIN,17.2,0.0,8.9,31
255,USC00110338,1916,6,TMIN,19.4,7.8,11.1,30
256,USC00110338,1916,7,TMIN,23.3,12.8,18.0,31
257,USC00110338,1916,8,TMIN,22.8,5.0,15.7,31
258,USC00110338,1916,9,TMIN,21.1,-1.7,9.4,30
259,USC00110338,1916,10,TMIN,12.8,-4.4,3.7,31
260,USC00110338,1916,11,TMIN,11.1,-12.8,-1.1,30
261,USC00110338,1916,12,TMIN,5.6,-24.4,-11.2,31
262,USC00110338,1917,1,TMIN,0.6,-27.2,-12.0,31
263,USC00110338,1917,2,TMIN,-1.7,-26.1,-13.2,28
264,USC00110338,1917,3,TMIN,10.0,-15.0,-2.4,31
265,USC00110338,1917,4,TMIN,11.1,-6.1,1.8,30
266,USC00110338,1917,5,TMIN,15.6,-2.2,4.8,31
267,USC00110338,1917,6,TMIN,18.9,1.7,11.4,30
268,USC00110338,1917,7,TMIN,24.4,7.2,15.9,31
269,USC00110338,1917,8,TMIN,21.1,5.0,13.5,31
270,USC00110338,1917,9,TMIN,15.6,-0.6,9.6,30
271,USC00110338,1917,10,TMIN,9.4,-8.3,0.4,31
272,USC00110338,1917,11,TMIN,3.9,-8.9,-0.5,30
273,USC00110338,1917,12,TMIN,2.2,-27.2,-12.2,31
274,USC00110338,1918,1,TMIN,-5.6,-30.0,-18.1,31
275,USC00110338,1918,2,TMIN,3.3,-27.2,-9.7,28
276,USC00110338,1918,3,TMIN,6.1,-12.8,-2.0,31
277,USC00110338,1918,4,TMIN,8.9,-4.4,1.3,30
278,USC00110338,1918,5,TMIN,19.4,-2.2,10.8,31
279,USC00110338,1918,6,TMIN,20.6,5.0,13.1,30
280,USC00110338,1918,7,TMIN,21.1,7.8,14.1,31
281,USC00110338,1918,8,TMIN,23.9,8.9,17.1,31
282,USC00110338,1918,9,TMIN,14.4,-1.1,7.0,30
283,USC00110338,1918,10,TMIN,12.2,-1.7,5.2,31
284,USC00110338,1918,11,TMIN,11.1,-8.9,0.3,30
285,USC00110338,1918,12,TMIN,9.4,-15.6,-2.6,31
286,USC00110338,1919,1,TMIN,0.0,-28.3,-7.8,31
287,USC00110338,1919,2,TMIN,2.2,-13.9,-6.9,28
288,USC00110338,1919,3,TMIN,11.1,-22.8,-2.3,31
289,USC00110338,1919,4,TMIN,13.3,-5.0,3.5,30
290,USC00110338,1919,5,TMIN,12.8,2.8,6.7,31
291,USC00110338,1919,6,TMIN,21.1,9.4,16.5,30
292,USC00110338,1919,7,TMIN,25.0,10.0,17.1,31
293,USC00110338,1919,8,TMIN,22.8,7.2,15.0,31
294,USC00110338,1919,9,TMIN,20.6,1.7,12.2,30
295,USC00110338,1919,10,TMIN,18.3,-5.0,6.7,31
296,USC00110338,1919,11,TMIN,7.8,-10.6,-2.1,30
297,USC00110338,1919,12,TMIN,-2.2,-27.2,-12.3,31
298,USC00110338,1920,1,TMIN,-2.2,-23.3,-13.5,17
299,USC00110338,1920,2,TMIN,-1.1,-23.3,-8.3,29
300,USC00110338,1920,3,TMIN,11.1,-18.3,-2.4,31
301,USC00110338,1920,4,TMIN,12.8,-9.4,0.6,30
302,USC00110338,1920,5,TMIN,15.6,-0.6,7.4,31
303,USC00110338,1920,6,TMIN,22.2,3.9,13.7,30
304,USC00110338,1920,7,TMIN,23.3,8.9,14.4,31
305,USC00110338,1920,8,TMIN,22.2,7.2,15.0,31
306,USC00110338,1920,9,TMIN,22.2,3.9,13.3,29
307,USC00110338,1920,10,TMIN,16.7,-5.0,8.0,31
308,USC00110338,1920,11,TMIN,8.9,-11.7,-1.3,30
309,USC00110338,1920,12,TMIN,7.8,-22.8,-5.3,31
310,USC00110338,1921,1,TMIN,6.1,-16.1,-5.2,31
311,USC00110338,1921,2,TMIN,4.4,-12.8,-4.0,28
312,USC00110338,1921,3,TMIN,16.1,-8.9,1.1,31
313,USC00110338,1921,4,TMIN,16.1,-5.0,4.9,29
314,USC00110338,1921,5,TMIN,22.2,0.0,10.7,31
315,USC00110338,1921,6,TMIN,23.9,5.6,19.2,30
316,USC00110338,1921,7,TMIN,27.2,11.1,21.4,31
317,USC00110338,1921,8,TMIN,23.3,8.3,17.1,31
318,USC00110338,1921,9,TMIN,23.3,5.0,13.8,30
319,USC00110338,1921,10,TMIN,12.8,-1.7,5.4,31
320,USC00110338,1921,11,TMIN,8.3,-10.0,-0.5,30
321,USC00110338,1921,12,TMIN,3.3,-16.1,-5.6,31
322,USC00110338,1922,1,TMIN,1.1,-20.6,-10.9,31
323,USC00110338,1922,2,TMIN,2.2,-18.3,-7.7,28
324,USC00110338,1922,3,TMIN,6.1,-8.9,-0.6,31
325,USC00110338,1922,4,TMIN,15.6,-3.3,3.8,30
326,USC00110338,1922,5,TMIN,17.8,5.0,11.8,31
327,USC00110338,1922,6,TMIN,22.8,6.7,14.6,30
328,USC00110338,1922,7,TMIN,22.2,7.8,17.4,31
329,USC00110338,1922,8,TMIN,23.3,8.3,17.6,31
330,USC00110338,1922,9,TMIN,23.9,3.3,13.1,30
331,USC00110338,1922,10,TMIN,20.6,-3.3,6.5,31
332,USC00110338,1922,11,TMIN,10.0,-8.3,1.7,30
333,USC00110338,1922,12,TMIN,-0.6,-22.2,-7.4,31
334,USC00110338,1923,1,TMIN,1.1,-12.2,-6.0,31
335,USC00110338,1923,2,TMIN,0.0,-23.3,-11.5,28
336,USC00110338,1923,3,TMIN,2.2,-19.4,-5.7,31
337,USC00110338,1923,4,TMIN,11.1,-8.3,1.8,30
338,USC00110338,1923,5,TMIN,13.3,-0.6,8.0,31
339,USC00110338,1923,6,TMIN,23.9,6.7,16.6,30
340,USC00110338,1923,7,TMIN,22.8,11.7,17.8,31
341,USC00110338,1923,8,TMIN,21.7,7.2,14.9,31
342,USC00110338,1923,9,TMIN,19.4,0.6,12.0,30
343,USC00110338,1923,10,TMIN,14.4,-5.6,3.1,31
344,USC00110338,1923,11,TMIN,6.1,-6.1,0.0,30
345,USC00110338,1923,12,TMIN,4.4,-11.7,-1.9,31
346,USC00110338,1924,1,TMIN,1.7,-28.9,-14.0,31
347,USC00110338,1924,2,TMIN,0.6,-17.2,-6.9,29
348,USC00110338,1924,3,TMIN,3.3,-9.4,-2.4,31
349,USC00110338,1924,4,TMIN,8.9,-6.7,2.8,30
350,USC00110338,1924,5,TMIN,11.1,0.0,5.2,31
351,USC00110338,1924,6,TMIN,19.4,3.9,12.5,30
352,USC00110338,1924,7,TMIN,20.6,6.7,13.7,31
353,USC00110338,1924,8,TMIN,20.6,7.2,15.0,31
354,USC00110338,1924,9,TMIN,17.2,1.7,8.9,30
355,USC00110338,1924,10,TMIN,13.3,-3.9,6.1,31
356,USC00110338,1924,11,TMIN,15.6,-12.8,-1.4,30
357,USC00110338,1924,12,TMIN,1.1,-31.1,-11.6,31
358,USC00110338,1925,1,TMIN,-2.2,-21.1,-11.2,31
359,USC00110338,1925,2,TMIN,7.2,-20.0,-6.1,28
360,USC00110338,1925,3,TMIN,5.0,-19.4,-2.8,31
361,USC00110338,1925,4,TMIN,15.6,-2.2,5.0,30
362,USC00110338,1925,5,TMIN,14.4,-1.7,5.0,31
363,USC00110338,1925,6,TMIN,19.4,6.1,14.7,30
364,USC00110338,1925,7,TMIN,21.1,8.9,15.7,31
365,USC00110338,1925,8,TMIN,19.4,9.4,15.0,31
366,USC00110338,1925,9,TMIN,21.1,8.3,14.8,29
367,USC00110338,1925,10,TMIN,13.3,-11.7,1.1,31
368,USC00110338,1925,11,TMIN,5.6,-12.2,-3.0,30
369,USC00110338,1925,12,TMIN,3.9,-24.4,-10.6,31
370,USC00110338,1926,1,TMIN,1.7,-22.8,-8.9,31
371,USC00110338,1926,2,TMIN,0.6,-14.4,-4.5,28
372,USC00110338,1926,3,TMIN,1.7,-14.4,-6.2,31
373,USC00110338,1926,4,TMIN,11.7,-9.4,-0.3,30
374,USC00110338,1926,5,TMIN,18.3,-1.7,8.0,31
375,USC00110338,1926,6,TMIN,17.8,3.9,10.9,30
376,USC00110338,1926,7,TMIN,21.1,7.8,15.6,31
377,USC00110338,1926,8,TMIN,20.6,10.6,16.5,31
378,USC00110338,1926,9,TMIN,20.0,4.4,13.3,27
379,USC00110338,1926,10,TMIN,16.1,-3.9,4.6,31
380,USC00110338,1926,11,TMIN,5.0,-13.9,-3.0,30
381,USC00110338,1926,12,TMIN,1.1,-20.0,-8.0,30
382,USC00110338,1927,1,TMIN,-1.1,-26.7,-10.2,31
383,USC00110338,1927,2,TMIN,3.3,-10.0,-3.6,28
384,USC00110338,1927,3,TMIN,9.4,-7.8,-0.5,31
385,USC00110338,1927,4,TMIN,15.0,-3.3,3.6,30
386,USC00110338,1927,5,TMIN,17.8,1.1,8.2,31
387,USC00110338,1927,6,TMIN,20.0,4.4,11.6,30
388,USC00110338,1927,7,TMIN,21.7,9.4,15.2,31
389,USC00110338,1927,8,TMIN,17.2,7.8,12.0,31
390,USC00110338,1927,9,TMIN,20.0,1.7,13.2,30
391,USC00110338,1927,10,TMIN,16.7,-1.7,6.4,31
392,USC00110338,1927,11,TMIN,10.0,-7.8,0.3,30
393,USC00110338,1927,12,TMIN,4.4,-18.3,-8.9,31
394,USC00110338,1928,1,TMIN,1.1,-23.9,-9.3,31
395,USC00110338,1928,2,TMIN,2.2,-17.2,-6.2,29
396,USC00110338,1928,3,TMIN,10.0,-13.3,-3.1,31
397,USC00110338,1928,4,TMIN,14.4,-6.7,0.5,30
398,USC00110338,1928,5,TMIN,15.0,-2.2,7.5,31
399,USC00110338,1928,6,TMIN,17.8,3.3,11.3,30
400,USC00110338,1928,7,TMIN,22.2,7.8,16.0,31
401,USC00110338,1928,8,TMIN,22.2,8.9,15.4,31
402,USC00110338,1928,9,TMIN,17.2,-3.9,7.5,30
403,USC00110338,1928,10,TMIN,16.7,-7.8,5.6,31
404,USC00110338,1928,11,TMIN,11.7,-8.3,-0.2,30
405,USC00110338,1928,12,TMIN,6.1,-18.9,-5.6,31
406,USC00110338,1929,1,TMIN,-4.4,-24.4,-15.6,31
407,USC00110338,1929,2,TMIN,1.1,-26.7,-13.1,28
408,USC00110338,1929,3,TMIN,8.9,-12.2,-0.4,31
409,USC00110338,1929,4,TMIN,18.3,-2.8,4.5,30
410,USC00110338,1929,5,TMIN,19.4,-2.8,6.6,31
411,USC00110338,1929,6,TMIN,21.1,1.1,11.2,30
412,USC00110338,1929,7,TMIN,22.2,7.2,15.4,31
413,USC00110338,1929,8,TMIN,19.4,7.8,13.3,31
414,USC00110338,1929,9,TMIN,17.8,0.0,9.9,30
415,USC00110338,1929,10,TMIN,12.8,-3.3,3.7,31
416,USC00110338,1929,11,TMIN,5.6,-19.4,-4.1,30
417,USC00110338,1929,12,TMIN,0.6,-21.7,-7.7,31
418,USC00110338,1930,1,TMIN,1.7,-30.0,-13.9,31
419,USC00110338,1930,2,TMIN,7.8,-20.0,-3.7,28
420,USC00110338,1930,3,TMIN,2.2,-11.7,-4.2,31
421,USC00110338,1930,4,TMIN,13.9,-6.1,2.6,30
